# CJ state isentrope
# CALCULATION RUN ON 2018-01-02

# INITIAL CONDITIONS
# TEMPERATURE (K) 295.0
# PRESSURE (ATM) 1.0
# DENSITY (KG/M^3) 1.2645
# SPECIES MOLE FRACTIONS: C2H4:1 O2:3.01
# MECHANISM: gri30_highT.cti
# CJ speed (M/S) 2372.16

# THE OUTPUT DATA COLUMNS ARE:
Variables = "Specific Volume (m3/kg)", "Temperature (K)", "Pressure (Pa)", "sound speed (eq)(m/s)", "fluid speed (m/s)"
8.2433E-01 	 3688.4 	 1.5995E+06 	 1220.9 	 268.9
8.3257E-01 	 3685.0 	 1.5816E+06 	 1220.1 	 256.8
8.4090E-01 	 3681.5 	 1.5640E+06 	 1219.2 	 244.7
8.4931E-01 	 3678.1 	 1.5465E+06 	 1218.4 	 232.5
8.5780E-01 	 3674.7 	 1.5292E+06 	 1217.5 	 220.4
8.6638E-01 	 3671.2 	 1.5121E+06 	 1216.7 	 208.3
8.7504E-01 	 3667.8 	 1.4952E+06 	 1215.8 	 196.2
8.8379E-01 	 3664.4 	 1.4785E+06 	 1215.0 	 184.1
8.9263E-01 	 3661.0 	 1.4619E+06 	 1214.1 	 172.0
9.0155E-01 	 3657.6 	 1.4456E+06 	 1213.3 	 159.9
9.1057E-01 	 3654.2 	 1.4294E+06 	 1212.4 	 147.9
9.1968E-01 	 3650.8 	 1.4135E+06 	 1211.6 	 135.8
9.2887E-01 	 3647.4 	 1.3977E+06 	 1210.8 	 123.8
9.3816E-01 	 3644.0 	 1.3821E+06 	 1209.9 	 111.7
9.4754E-01 	 3640.6 	 1.3666E+06 	 1209.1 	 99.7
9.5702E-01 	 3637.3 	 1.3514E+06 	 1208.2 	 87.7
9.6659E-01 	 3633.9 	 1.3363E+06 	 1207.4 	 75.6
9.7625E-01 	 3630.6 	 1.3213E+06 	 1206.6 	 63.6
9.8602E-01 	 3627.2 	 1.3066E+06 	 1205.7 	 51.6
9.9588E-01 	 3623.9 	 1.2920E+06 	 1204.9 	 39.6
1.0058E+00 	 3620.5 	 1.2776E+06 	 1204.1 	 27.7
1.0159E+00 	 3617.2 	 1.2633E+06 	 1203.3 	 15.7
1.0261E+00 	 3613.9 	 1.2492E+06 	 1202.4 	 3.7
1.0434E+00 	 3608.3 	 1.2353E+06 	 1201.0 	 0.0
