# ZND: DETONATION STRUCTURE CALCULATION
# CALCULATION RUN ON January 02, 2018

# INITIAL CONDITIONS
# TEMPERATURE (K) 300.0
# PRESSURE (PA) 1.0
# DENSITY (KG/M^3) 8.3836e-01
# SHOCK SPEED (M/S) 3000.00

# REACTION ZONE STRUCTURE

# Induction Times
# Time to Peak Thermicity =   1.9000e-08 s
# Distance to Peak Thermicity =   8.8120e-06 m

# Exothermic/Reaction Times
# Time of Reaction based on Thermicity Pulse Width=   2.5000e-08 s
# Length of Reaction based on Thermicity Pulse Width =   1.2338e-05 m
# THE OUTPUT DATA COLUMNS ARE:
Variables = "Distance(m)", "Velocity(m/s)", "Sound Speed(m/s)", "Gamma", "Weight(kg/mole)","c^2-U^2(m/s)"
   4.75129e-05 	    5.56987e+02 	    1.31923e+03 	    1.25835e+00 	    2.21789e+01 	    1.43013e+06
   4.80700e-05 	    5.57331e+02 	    1.31950e+03 	    1.25827e+00 	    2.21839e+01 	    1.43046e+06
   4.86275e-05 	    5.57667e+02 	    1.31976e+03 	    1.25818e+00 	    2.21888e+01 	    1.43078e+06
   4.91854e-05 	    5.57995e+02 	    1.32002e+03 	    1.25809e+00 	    2.21935e+01 	    1.43109e+06
   4.97435e-05 	    5.58315e+02 	    1.32027e+03 	    1.25801e+00 	    2.21981e+01 	    1.43139e+06
   5.03020e-05 	    5.58627e+02 	    1.32051e+03 	    1.25793e+00 	    2.22027e+01 	    1.43168e+06
   5.08608e-05 	    5.58932e+02 	    1.32075e+03 	    1.25785e+00 	    2.22071e+01 	    1.43197e+06
   5.14199e-05 	    5.59230e+02 	    1.32098e+03 	    1.25777e+00 	    2.22114e+01 	    1.43225e+06
   5.19792e-05 	    5.59520e+02 	    1.32121e+03 	    1.25770e+00 	    2.22157e+01 	    1.43252e+06
   5.25389e-05 	    5.59804e+02 	    1.32143e+03 	    1.25762e+00 	    2.22198e+01 	    1.43279e+06
   5.30988e-05 	    5.60081e+02 	    1.32164e+03 	    1.25755e+00 	    2.22239e+01 	    1.43305e+06
   5.36591e-05 	    5.60352e+02 	    1.32185e+03 	    1.25748e+00 	    2.22278e+01 	    1.43330e+06
   5.42196e-05 	    5.60616e+02 	    1.32206e+03 	    1.25741e+00 	    2.22317e+01 	    1.43355e+06
   5.47803e-05 	    5.60874e+02 	    1.32226e+03 	    1.25735e+00 	    2.22355e+01 	    1.43379e+06
   5.53413e-05 	    5.61126e+02 	    1.32245e+03 	    1.25728e+00 	    2.22392e+01 	    1.43402e+06
   5.59025e-05 	    5.61372e+02 	    1.32264e+03 	    1.25722e+00 	    2.22428e+01 	    1.43425e+06
   5.64640e-05 	    5.61613e+02 	    1.32283e+03 	    1.25715e+00 	    2.22463e+01 	    1.43447e+06
   5.70258e-05 	    5.61847e+02 	    1.32301e+03 	    1.25709e+00 	    2.22498e+01 	    1.43468e+06
   5.75877e-05 	    5.62076e+02 	    1.32319e+03 	    1.25703e+00 	    2.22532e+01 	    1.43490e+06
   5.81499e-05 	    5.62300e+02 	    1.32336e+03 	    1.25697e+00 	    2.22565e+01 	    1.43510e+06
   5.87123e-05 	    5.62518e+02 	    1.32353e+03 	    1.25692e+00 	    2.22597e+01 	    1.43530e+06
   5.92750e-05 	    5.62732e+02 	    1.32369e+03 	    1.25686e+00 	    2.22629e+01 	    1.43550e+06
   5.98378e-05 	    5.62940e+02 	    1.32385e+03 	    1.25681e+00 	    2.22660e+01 	    1.43569e+06
   6.04008e-05 	    5.63143e+02 	    1.32401e+03 	    1.25675e+00 	    2.22690e+01 	    1.43587e+06
   6.09641e-05 	    5.63342e+02 	    1.32416e+03 	    1.25670e+00 	    2.22720e+01 	    1.43606e+06
   6.15275e-05 	    5.63536e+02 	    1.32431e+03 	    1.25665e+00 	    2.22748e+01 	    1.43623e+06
   6.20911e-05 	    5.63726e+02 	    1.32446e+03 	    1.25660e+00 	    2.22777e+01 	    1.43640e+06
   6.26550e-05 	    5.63911e+02 	    1.32460e+03 	    1.25655e+00 	    2.22804e+01 	    1.43657e+06
   6.32190e-05 	    5.64091e+02 	    1.32474e+03 	    1.25651e+00 	    2.22831e+01 	    1.43674e+06
   6.37831e-05 	    5.64268e+02 	    1.32488e+03 	    1.25646e+00 	    2.22858e+01 	    1.43690e+06
   6.43475e-05 	    5.64440e+02 	    1.32501e+03 	    1.25641e+00 	    2.22884e+01 	    1.43705e+06
   6.49120e-05 	    5.64608e+02 	    1.32514e+03 	    1.25637e+00 	    2.22909e+01 	    1.43720e+06
   6.54767e-05 	    5.64772e+02 	    1.32526e+03 	    1.25633e+00 	    2.22934e+01 	    1.43735e+06
   6.60416e-05 	    5.64933e+02 	    1.32539e+03 	    1.25628e+00 	    2.22958e+01 	    1.43750e+06
   6.66066e-05 	    5.65090e+02 	    1.32551e+03 	    1.25624e+00 	    2.22981e+01 	    1.43764e+06
   6.71717e-05 	    5.65243e+02 	    1.32562e+03 	    1.25620e+00 	    2.23005e+01 	    1.43778e+06
   6.77371e-05 	    5.65392e+02 	    1.32574e+03 	    1.25616e+00 	    2.23027e+01 	    1.43791e+06
   6.83025e-05 	    5.65538e+02 	    1.32585e+03 	    1.25612e+00 	    2.23049e+01 	    1.43804e+06
   6.88681e-05 	    5.65680e+02 	    1.32596e+03 	    1.25609e+00 	    2.23071e+01 	    1.43817e+06
   6.94339e-05 	    5.65819e+02 	    1.32606e+03 	    1.25605e+00 	    2.23092e+01 	    1.43829e+06
   6.99998e-05 	    5.65955e+02 	    1.32617e+03 	    1.25601e+00 	    2.23113e+01 	    1.43841e+06
   7.05658e-05 	    5.66088e+02 	    1.32627e+03 	    1.25598e+00 	    2.23133e+01 	    1.43853e+06
   7.11319e-05 	    5.66217e+02 	    1.32637e+03 	    1.25594e+00 	    2.23153e+01 	    1.43865e+06
   7.16982e-05 	    5.66344e+02 	    1.32646e+03 	    1.25591e+00 	    2.23172e+01 	    1.43876e+06
   7.22646e-05 	    5.66467e+02 	    1.32656e+03 	    1.25588e+00 	    2.23191e+01 	    1.43887e+06
   7.28312e-05 	    5.66588e+02 	    1.32665e+03 	    1.25584e+00 	    2.23210e+01 	    1.43898e+06
   7.33978e-05 	    5.66705e+02 	    1.32674e+03 	    1.25581e+00 	    2.23228e+01 	    1.43908e+06
